Feature_ID,Feature_Name,Clean_Feature_Name,Target,Diameter,Center_Latitude,Center_Longitude,Northern_Latitude,Southern_Latitude,Eastern_Longitude,Western_Longitude,Coordinate_System,Continent,Ethnicity,Feature_Type,Feature_Type_Code,Quad,Approval_Status,Approval_Date,Reference,Origin,Additional_Info,Last_Updated
9071,Fesenkov S,Fesenkov S,Moon,16.72,-23.54,133.75,-23.26,-23.81,134.05,133.45,Planetocentric  +East  0 - 360,Europe,Russia,Satellite Feature,SF,LAC-102,Approved,2006,68,Vasilii Grigor'evich; Russian astrophysicist (1889-1972).,,10/18/2010
1952,Feuillée,Feuillee,Moon,8.94,27.37,350.54,27.52,27.22,350.7,350.37,Planetocentric  +East  0 - 360,Europe,France,"Crater, craters",AA,LAC-41,Approved,1935,66,Louis; French natural scientist (1660-1732).,,10/18/2010
14526,Fibiger,Fibiger,Moon,21.1,86.14,37.13,86.46,85.82,41.72,32.73,Planetocentric  +East  0 - 360,Europe,Denmark,"Crater, craters",AA,LAC-1,Approved,22-Jan-09,75,"Joahnnes Andreas Grib; Danish pathologist, Nobel Prize winner 1926 (1867-1928).",,10/18/2010
1958,Finsch,Finsch,Moon,4.05,23.58,21.27,23.65,23.52,21.34,21.2,Planetocentric  +East  0 - 360,Europe,Germany,"Crater, craters",AA,LAC-42,Approved,1976,68,Otto Friedrich Hermann; German zoologist (1839-1917).,,10/18/2010
1959,Finsen,Finsen,Moon,72.98,-42.29,182.28,-41.09,-43.49,183.9,180.65,Planetocentric  +East  0 - 360,Europe,Denmark,"Crater, craters",AA,LAC-120,Approved,1979,,Niels Ryberg; Danish phototherapist; Nobel laureate (1860-1904).,,10/18/2010
9072,Finsen C,Finsen C,Moon,25.35,-40.73,184.21,-40.32,-41.15,184.76,183.66,Planetocentric  +East  0 - 360,Europe,Denmark,Satellite Feature,SF,LAC-120,Approved,2006,,Niels Ryberg; Danish phototherapist; Nobel laureate (1860-1904).,,10/18/2010
9073,Finsen G,Finsen G,Moon,29.44,-43.23,184.53,-42.75,-43.72,185.19,183.86,Planetocentric  +East  0 - 360,Europe,Denmark,Satellite Feature,SF,LAC-120,Approved,2006,,Niels Ryberg; Danish phototherapist; Nobel laureate (1860-1904).,,10/18/2010
1963,Firmicus,Firmicus,Moon,56.81,7.25,63.43,8.18,6.31,64.37,62.48,Planetocentric  +East  0 - 360,Europe,Roman,"Crater, craters",AA,LAC-62,Approved,1935,89,Julius Maternus of Syracuse; Roman astrologer (fl. A.D. 330-354).,,10/18/2010
9074,Firmicus A,Firmicus A,Moon,8.37,6.44,64.96,6.57,6.3,65.1,64.82,Planetocentric  +East  0 - 360,Europe,Roman,Satellite Feature,SF,LAC-62,Approved,2006,89,Julius Maternus of Syracuse; Roman astrologer (fl. A.D. 330-354).,,10/18/2010
9075,Firmicus B,Firmicus B,Moon,17.23,7.31,65.77,7.6,7.03,66.06,65.48,Planetocentric  +East  0 - 360,Europe,Roman,Satellite Feature,SF,LAC-62,Approved,2006,89,Julius Maternus of Syracuse; Roman astrologer (fl. A.D. 330-354).,,10/18/2010
9076,Firmicus C,Firmicus C,Moon,12.95,7.71,66.46,7.92,7.49,66.68,66.25,Planetocentric  +East  0 - 360,Europe,Roman,Satellite Feature,SF,LAC-62,Approved,2006,89,Julius Maternus of Syracuse; Roman astrologer (fl. A.D. 330-354).,,10/18/2010
9077,Firmicus D,Firmicus D,Moon,11.48,5.9,64.34,6.09,5.71,64.54,64.15,Planetocentric  +East  0 - 360,Europe,Roman,Satellite Feature,SF,LAC-62,Approved,2006,89,Julius Maternus of Syracuse; Roman astrologer (fl. A.D. 330-354).,,10/18/2010
9078,Firmicus E,Firmicus E,Moon,9.08,8.08,63.61,8.23,7.93,63.76,63.46,Planetocentric  +East  0 - 360,Europe,Roman,Satellite Feature,SF,LAC-62,Approved,2006,89,Julius Maternus of Syracuse; Roman astrologer (fl. A.D. 330-354).,,10/18/2010
9079,Firmicus F,Firmicus F,Moon,9.24,6.53,61.76,6.68,6.38,61.91,61.61,Planetocentric  +East  0 - 360,Europe,Roman,Satellite Feature,SF,LAC-62,Approved,2006,89,Julius Maternus of Syracuse; Roman astrologer (fl. A.D. 330-354).,,10/18/2010
9080,Firmicus G,Firmicus G,Moon,9.11,6.93,61.9,7.08,6.78,62.05,61.75,Planetocentric  +East  0 - 360,Europe,Roman,Satellite Feature,SF,LAC-62,Approved,2006,89,Julius Maternus of Syracuse; Roman astrologer (fl. A.D. 330-354).,,10/18/2010
9081,Firmicus H,Firmicus H,Moon,7.83,7.44,60.2,7.57,7.31,60.33,60.07,Planetocentric  +East  0 - 360,Europe,Roman,Satellite Feature,SF,LAC-62,Approved,2006,89,Julius Maternus of Syracuse; Roman astrologer (fl. A.D. 330-354).,,10/18/2010
9082,Firmicus M,Firmicus M,Moon,44.25,4.08,66.65,4.54,3.62,67.38,65.92,Planetocentric  +East  0 - 360,Europe,Roman,Satellite Feature,SF,LAC-62,Approved,2006,89,Julius Maternus of Syracuse; Roman astrologer (fl. A.D. 330-354).,,10/18/2010
1964,Firsov,Firsov,Moon,51,4.2,112.7,5.05,3.36,113.54,111.85,Planetocentric  +East  0 - 360,Europe,Soviet,"Crater, craters",AA,LAC-65,Approved,1970,,Georgij Frolovich; Soviet rocketry engineer (1917-1960).,,10/18/2010
9083,Firsov K,Firsov K,Moon,57.77,2.75,113.51,3.7,1.79,114.46,112.56,Planetocentric  +East  0 - 360,Europe,Soviet,Satellite Feature,SF,LAC-65,Approved,2006,,Georgij Frolovich; Soviet rocketry engineer (1917-1960).,,10/18/2010
9084,Firsov P,Firsov P,Moon,15.3,2.63,111.61,2.88,2.38,111.86,111.35,Planetocentric  +East  0 - 360,Europe,Soviet,Satellite Feature,SF,LAC-65,Approved,2006,,Georgij Frolovich; Soviet rocketry engineer (1917-1960).,,10/18/2010
9085,Firsov Q,Firsov Q,Moon,23.15,1.99,110.49,2.38,1.61,110.87,110.11,Planetocentric  +East  0 - 360,Europe,Soviet,Satellite Feature,SF,LAC-65,Approved,2006,,Georgij Frolovich; Soviet rocketry engineer (1917-1960).,,10/18/2010
9086,Firsov S,Firsov S,Moon,104.17,3.34,110.27,5.06,1.62,111.99,108.55,Planetocentric  +East  0 - 360,Europe,Soviet,Satellite Feature,SF,LAC-65,Approved,2006,,Georgij Frolovich; Soviet rocketry engineer (1917-1960).,,10/18/2010
9087,Firsov T,Firsov T,Moon,26.83,4,109.19,4.44,3.56,109.64,108.75,Planetocentric  +East  0 - 360,Europe,Soviet,Satellite Feature,SF,LAC-64,Approved,2006,,Georgij Frolovich; Soviet rocketry engineer (1917-1960).,,10/18/2010
9088,Firsov V,Firsov V,Moon,40.96,5,111.2,5.68,4.33,111.88,110.53,Planetocentric  +East  0 - 360,Europe,Soviet,Satellite Feature,SF,LAC-65,Approved,2006,,Georgij Frolovich; Soviet rocketry engineer (1917-1960).,,10/18/2010
1966,Fischer,Fischer,Moon,30.48,7.99,142.44,8.49,7.49,142.95,141.93,Planetocentric  +East  0 - 360,Europe,Germany,"Crater, craters",AA,LAC-66,Approved,1976,89,Emil Hermann; German chemist (1852-1919); Hans; German organic chemist (1881-1945).,,10/18/2010
1967,Fitzgerald,Fitzgerald,Moon,104.21,26.67,187.86,28.39,24.96,189.79,185.94,Planetocentric  +East  0 - 360,Europe,Ireland,"Crater, craters",AA,LAC-50,Approved,1970,75,George Francis; Irish physicist (1851-1901).,,10/18/2010
9089,Fitzgerald B,Fitzgerald B,Moon,24.15,29.02,189.26,29.41,28.62,189.71,188.8,Planetocentric  +East  0 - 360,Europe,Ireland,Satellite Feature,SF,LAC-50,Approved,2006,75,George Francis; Irish physicist (1851-1901).,,10/18/2010
9090,Fitzgerald W,Fitzgerald W,Moon,49.17,28.5,186.01,29.31,27.69,186.93,185.09,Planetocentric  +East  0 - 360,Europe,Ireland,Satellite Feature,SF,LAC-50,Approved,2006,75,George Francis; Irish physicist (1851-1901).,,10/18/2010
9091,Fitzgerald Y,Fitzgerald Y,Moon,35.46,30.9,187.07,31.49,30.32,187.75,186.39,Planetocentric  +East  0 - 360,Europe,Ireland,Satellite Feature,SF,LAC-50,Approved,2006,75,George Francis; Irish physicist (1851-1901).,,10/18/2010
1968,Fizeau,Fizeau,Moon,107.08,-58.19,225.89,-56.42,-59.95,229.23,222.54,Planetocentric  +East  0 - 360,Europe,France,"Crater, craters",AA,LAC-134,Approved,1970,89,Armand-Hippolyte-Louis; French physicist (1819-1896).,,10/18/2010
9092,Fizeau C,Fizeau C,Moon,20.59,-56.08,231.09,-55.74,-56.42,231.69,230.48,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-134,Approved,2006,89,Armand-Hippolyte-Louis; French physicist (1819-1896).,,10/18/2010
9093,Fizeau F,Fizeau F,Moon,19.15,-58.19,235.37,-57.88,-58.51,235.97,234.77,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-134,Approved,2006,89,Armand-Hippolyte-Louis; French physicist (1819-1896).,,10/18/2010
9094,Fizeau G,Fizeau G,Moon,55.38,-58.99,235.44,-58.08,-59.91,237.22,233.66,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-134,Approved,2006,89,Armand-Hippolyte-Louis; French physicist (1819-1896).,,10/18/2010
9095,Fizeau Q,Fizeau Q,Moon,26.9,-59.62,223.41,-59.18,-60.07,224.29,222.53,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-134,Approved,2006,89,Armand-Hippolyte-Louis; French physicist (1819-1896).,,10/18/2010
9096,Fizeau S,Fizeau S,Moon,64.08,-58.66,219.57,-57.64,-59.68,221.25,217.93,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-133,Approved,2006,89,Armand-Hippolyte-Louis; French physicist (1819-1896).,,10/18/2010
1970,Flag,Flag,Moon,0.24,-8.97,15.45,-8.97,-8.98,15.45,15.44,Planetocentric  +East  0 - 360,North America,American,Landing site name,LF,LAC-78,Approved,1973,60,"Astronaut-named feature, Apollo 16 site.",,10/25/2010
1972,Flammarion,Flammarion,Moon,76.18,-3.33,356.27,-2.07,-4.58,357.53,355.01,Planetocentric  +East  0 - 360,Europe,France,"Crater, craters",AA,LAC-77,Approved,1935,66,Camille; French astronomer (1842-1925).,,10/18/2010
9097,Flammarion A,Flammarion A,Moon,3.58,-1.95,357.5,-1.89,-2.01,357.56,357.44,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-77,Approved,2006,66,Camille; French astronomer (1842-1925).,,10/18/2010
9098,Flammarion B,Flammarion B,Moon,5.88,-4.04,355.43,-3.95,-4.14,355.52,355.33,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-77,Approved,2006,66,Camille; French astronomer (1842-1925).,,10/18/2010
9099,Flammarion C,Flammarion C,Moon,4.29,-2.02,356.24,-1.95,-2.09,356.31,356.17,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-77,Approved,2006,66,Camille; French astronomer (1842-1925).,,10/18/2010
9100,Flammarion D,Flammarion D,Moon,4.48,-3.03,355.22,-2.96,-3.1,355.29,355.14,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-77,Approved,2006,66,Camille; French astronomer (1842-1925).,,10/18/2010
9101,Flammarion T,Flammarion T,Moon,33.11,-2.8,357.94,-2.25,-3.34,358.49,357.4,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-77,Approved,2006,66,Camille; French astronomer (1842-1925).,,10/18/2010
9102,Flammarion U,Flammarion U,Moon,11.38,-3,358.59,-2.81,-3.19,358.78,358.4,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-77,Approved,2006,66,Camille; French astronomer (1842-1925).,,10/18/2010
9103,Flammarion W,Flammarion W,Moon,6.13,-2.13,357.61,-2.03,-2.23,357.71,357.5,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-77,Approved,2006,66,Camille; French astronomer (1842-1925).,,10/18/2010
9104,Flammarion X,Flammarion X,Moon,2.38,-2.87,356.96,-2.83,-2.91,357,356.92,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-77,Approved,2006,66,Camille; French astronomer (1842-1925).,,10/18/2010
9105,Flammarion Y,Flammarion Y,Moon,2.3,-3.73,356.81,-3.7,-3.77,356.85,356.77,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-77,Approved,2006,66,Camille; French astronomer (1842-1925).,,10/18/2010
9106,Flammarion Z,Flammarion Z,Moon,4.01,-2.26,358.53,-2.19,-2.32,358.6,358.46,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-77,Approved,2006,66,Camille; French astronomer (1842-1925).,,10/18/2010
1974,Flamsteed,Flamsteed,Moon,19.34,-4.49,315.66,-4.17,-4.81,315.98,315.34,Planetocentric  +East  0 - 360,Europe,Great Britain,"Crater, craters",AA,LAC-75,Approved,1935,89,John; British astronomer (1646-1719).,,10/18/2010
9107,Flamsteed A,Flamsteed A,Moon,11.39,-7.88,317,-7.69,-8.07,317.19,316.81,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-75,Approved,2006,89,John; British astronomer (1646-1719).,,10/18/2010
9108,Flamsteed B,Flamsteed B,Moon,9.29,-5.93,316.19,-5.78,-6.09,316.34,316.04,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-75,Approved,2006,89,John; British astronomer (1646-1719).,,10/18/2010
9109,Flamsteed C,Flamsteed C,Moon,9.1,-5.52,313.67,-5.37,-5.67,313.82,313.52,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-75,Approved,2006,89,John; British astronomer (1646-1719).,,10/18/2010
9110,Flamsteed D,Flamsteed D,Moon,6.65,-3.19,315.05,-3.08,-3.3,315.16,314.94,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-75,Approved,2006,89,John; British astronomer (1646-1719).,,10/18/2010
9111,Flamsteed E,Flamsteed E,Moon,2.08,-3.71,313.9,-3.68,-3.75,313.94,313.87,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-75,Approved,2006,89,John; British astronomer (1646-1719).,,10/18/2010
9112,Flamsteed F,Flamsteed F,Moon,5.53,-4.73,318.85,-4.64,-4.82,318.94,318.75,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-75,Approved,2006,89,John; British astronomer (1646-1719).,,10/18/2010
9113,Flamsteed G,Flamsteed G,Moon,42.9,-4.74,308.95,-4.03,-5.44,309.66,308.24,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-74,Approved,2006,89,John; British astronomer (1646-1719).,,10/18/2010
9114,Flamsteed H,Flamsteed H,Moon,4.29,-5.88,308.23,-5.81,-5.95,308.3,308.16,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-74,Approved,2006,89,John; British astronomer (1646-1719).,,10/18/2010
9115,Flamsteed J,Flamsteed J,Moon,5.21,-6.67,310.67,-6.58,-6.75,310.76,310.58,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-75,Approved,2006,89,John; British astronomer (1646-1719).,,10/18/2010
9116,Flamsteed K,Flamsteed K,Moon,3.4,-3.11,316.27,-3.06,-3.17,316.33,316.21,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-75,Approved,2006,89,John; British astronomer (1646-1719).,,10/18/2010
9117,Flamsteed L,Flamsteed L,Moon,3.76,-3.46,319.13,-3.4,-3.52,319.19,319.07,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-75,Approved,2006,89,John; British astronomer (1646-1719).,,10/18/2010
9118,Flamsteed M,Flamsteed M,Moon,4.52,-2.33,319.32,-2.25,-2.4,319.4,319.25,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-75,Approved,2006,89,John; British astronomer (1646-1719).,,10/18/2010
9119,Flamsteed P,Flamsteed P,Moon,112.24,-3.25,315.75,-1.4,-5.1,317.6,313.9,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-75,Approved,2006,89,John; British astronomer (1646-1719).,,10/18/2010
9120,Flamsteed S,Flamsteed S,Moon,3.61,-3.47,307.61,-3.41,-3.53,307.67,307.55,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-74,Approved,2006,89,John; British astronomer (1646-1719).,,10/18/2010
9121,Flamsteed T,Flamsteed T,Moon,23.1,-3.14,308.28,-2.76,-3.52,308.66,307.89,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-74,Approved,2006,89,John; British astronomer (1646-1719).,,10/18/2010
9122,Flamsteed U,Flamsteed U,Moon,4.62,-3.61,309.69,-3.54,-3.69,309.76,309.61,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-74,Approved,2006,89,John; British astronomer (1646-1719).,,10/18/2010
9123,Flamsteed X,Flamsteed X,Moon,2.82,-2.3,312.6,-2.25,-2.34,312.65,312.55,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-75,Approved,2006,89,John; British astronomer (1646-1719).,,10/18/2010
9124,Flamsteed Z,Flamsteed Z,Moon,2.73,-1.3,312.15,-1.25,-1.34,312.2,312.11,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-75,Approved,2006,89,John; British astronomer (1646-1719).,,10/18/2010
1975,Flank,Flank,Moon,0.04,-3.63,342.56,-3.63,-3.63,342.56,342.56,Planetocentric  +East  0 - 360,North America,American,Landing site name,LF,LAC-76,Approved,1973,60,"Astronaut-named feature, Apollo 14 site.",,12/15/2015
1979,Fleming,Fleming,Moon,126.37,14.91,109.28,16.99,12.83,111.43,107.12,Planetocentric  +East  0 - 360,Europe,Great Britain,"Crater, craters",AA,LAC-64,Approved,1970,89,"Alexander; British doctor, Nobel laureate (1881-1955); Williamina Paton; Scottish-born American astronomer (1857-1911).",,10/18/2010
9125,Fleming D,Fleming D,Moon,24.71,16.79,114.05,17.2,16.38,114.48,113.63,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-47,Approved,2006,89,"Alexander; British doctor, Nobel laureate (1881-1955); Williamina Paton; Scottish-born American astronomer (1857-1911).",,10/18/2010
9126,Fleming N,Fleming N,Moon,23.13,12.71,108.88,13.09,12.33,109.27,108.49,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-64,Approved,2006,89,"Alexander; British doctor, Nobel laureate (1881-1955); Williamina Paton; Scottish-born American astronomer (1857-1911).",,10/18/2010
9127,Fleming W,Fleming W,Moon,51.88,17.79,106.17,18.64,16.93,107.07,105.27,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-46,Approved,2006,89,"Alexander; British doctor, Nobel laureate (1881-1955); Williamina Paton; Scottish-born American astronomer (1857-1911).",,10/18/2010
9128,Fleming Y,Fleming Y,Moon,28.81,18.03,108.23,18.5,17.55,108.73,107.73,Planetocentric  +East  0 - 360,Europe,Great Britain,Satellite Feature,SF,LAC-46,Approved,2006,89,"Alexander; British doctor, Nobel laureate (1881-1955); Williamina Paton; Scottish-born American astronomer (1857-1911).",,10/18/2010
1984,Florensky,Florensky,Moon,69.03,25.45,131.85,26.59,24.32,132.83,130.87,Planetocentric  +East  0 - 360,Europe,Soviet,"Crater, craters",AA,LAC-48,Approved,1985,,Kirill Pavlovich; Soviet geologist (1915-1982). ,Formerly Vernadskiy B,10/18/2010
14527,Florey,Florey,Moon,69.06,87.04,340.25,88.18,85.9,362.86,317.64,Planetocentric  +East  0 - 360,Europe,Great Britain,"Crater, craters",AA,LAC-1,Approved,22-Jan-09,75,"Howard Walter; Australian-born British pathologist, Nobel Prize winner 1945 (1898-1968).",,10/18/2010
1988,Focas,Focas,Moon,22.04,-33.7,266.09,-33.34,-34.07,266.53,265.65,Planetocentric  +East  0 - 360,Europe,France,"Crater, craters",AA,LAC-123,Approved,1970,199,Ionnas (Jean-Henri); Greek/French astronomer (1909-1969).,,10/18/2010
9129,Focas U,Focas U,Moon,9.47,-32.67,261.42,-32.51,-32.82,261.6,261.23,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-123,Approved,2006,199,Ionnas (Jean-Henri); Greek/French astronomer (1909-1969).,,10/18/2010
1990,Fontana,Fontana,Moon,31.47,-16.04,303.21,-15.52,-16.56,303.75,302.67,Planetocentric  +East  0 - 360,Europe,Italy,"Crater, craters",AA,LAC-92,Approved,1935,68,Francesco; Italian astronomer (c. 1585-1646).,,10/18/2010
9130,Fontana A,Fontana A,Moon,11.14,-15.71,303.83,-15.52,-15.89,304.02,303.64,Planetocentric  +East  0 - 360,Europe,Italy,Satellite Feature,SF,LAC-74,Approved,2006,68,Francesco; Italian astronomer (c. 1585-1646).,,10/18/2010
9131,Fontana B,Fontana B,Moon,8.46,-15.55,303.54,-15.41,-15.69,303.68,303.39,Planetocentric  +East  0 - 360,Europe,Italy,Satellite Feature,SF,LAC-74,Approved,2006,68,Francesco; Italian astronomer (c. 1585-1646).,,10/18/2010
9132,Fontana C,Fontana C,Moon,13.45,-12.86,302.81,-12.64,-13.08,303.04,302.58,Planetocentric  +East  0 - 360,Europe,Italy,Satellite Feature,SF,LAC-74,Approved,2006,68,Francesco; Italian astronomer (c. 1585-1646).,,10/18/2010
9133,Fontana D,Fontana D,Moon,11.24,-17,302.51,-16.82,-17.19,302.7,302.31,Planetocentric  +East  0 - 360,Europe,Italy,Satellite Feature,SF,LAC-92,Approved,2006,68,Francesco; Italian astronomer (c. 1585-1646).,,10/18/2010
9134,Fontana E,Fontana E,Moon,13.11,-17.61,302.02,-17.39,-17.82,302.25,301.79,Planetocentric  +East  0 - 360,Europe,Italy,Satellite Feature,SF,LAC-92,Approved,2006,68,Francesco; Italian astronomer (c. 1585-1646).,,10/18/2010
9135,Fontana F,Fontana F,Moon,6.64,-16.21,300.05,-16.1,-16.32,300.17,299.94,Planetocentric  +East  0 - 360,Europe,Italy,Satellite Feature,SF,LAC-92,Approved,2006,68,Francesco; Italian astronomer (c. 1585-1646).,,10/18/2010
9136,Fontana G,Fontana G,Moon,16.11,-15.96,300.71,-15.69,-16.22,300.93,300.5,Planetocentric  +East  0 - 360,Europe,Italy,Satellite Feature,SF,LAC-74,Approved,2006,68,Francesco; Italian astronomer (c. 1585-1646).,,10/18/2010
9137,Fontana H,Fontana H,Moon,8.84,-13.99,301.93,-13.85,-14.14,302.08,301.78,Planetocentric  +East  0 - 360,Europe,Italy,Satellite Feature,SF,LAC-74,Approved,2006,68,Francesco; Italian astronomer (c. 1585-1646).,,10/18/2010
9138,Fontana K,Fontana K,Moon,7.12,-13.26,302.55,-13.16,-13.35,302.66,302.43,Planetocentric  +East  0 - 360,Europe,Italy,Satellite Feature,SF,LAC-74,Approved,2006,68,Francesco; Italian astronomer (c. 1585-1646).,,10/18/2010
9139,Fontana M,Fontana M,Moon,6.36,-17.21,302.29,-17.11,-17.32,302.4,302.18,Planetocentric  +East  0 - 360,Europe,Italy,Satellite Feature,SF,LAC-92,Approved,2006,68,Francesco; Italian astronomer (c. 1585-1646).,,10/18/2010
9140,Fontana W,Fontana W,Moon,7.17,-17.25,301.53,-17.13,-17.36,301.65,301.4,Planetocentric  +East  0 - 360,Europe,Italy,Satellite Feature,SF,LAC-92,Approved,2006,68,Francesco; Italian astronomer (c. 1585-1646).,,10/18/2010
9141,Fontana Y,Fontana Y,Moon,6.06,-16.68,301.57,-16.58,-16.78,301.67,301.46,Planetocentric  +East  0 - 360,Europe,Italy,Satellite Feature,SF,LAC-92,Approved,2006,68,Francesco; Italian astronomer (c. 1585-1646).,,10/18/2010
1992,Fontenelle,Fontenelle,Moon,37.68,63.42,341.04,64.04,62.8,342.43,339.66,Planetocentric  +East  0 - 360,Europe,France,"Crater, craters",AA,LAC-12,Approved,1935,66,Bernard Le Bovier De; French astronomer (1657-1757).,,10/18/2010
9142,Fontenelle A,Fontenelle A,Moon,21.52,67.61,343.85,67.97,67.26,344.78,342.92,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-3,Approved,2006,66,Bernard Le Bovier De; French astronomer (1657-1757).,,10/18/2010
9143,Fontenelle B,Fontenelle B,Moon,13.16,61.91,337.01,62.13,61.69,337.47,336.55,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-11,Approved,2006,66,Bernard Le Bovier De; French astronomer (1657-1757).,,10/18/2010
9144,Fontenelle C,Fontenelle C,Moon,12.96,64.52,332.68,64.73,64.3,333.18,332.19,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-3,Approved,2006,66,Bernard Le Bovier De; French astronomer (1657-1757).,,10/18/2010
9145,Fontenelle D,Fontenelle D,Moon,16.15,62.64,336.56,62.9,62.37,337.14,335.98,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-11,Approved,2006,66,Bernard Le Bovier De; French astronomer (1657-1757).,,10/18/2010
9146,Fontenelle F,Fontenelle F,Moon,11.07,64.41,331.79,64.6,64.23,332.21,331.36,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-3,Approved,2006,66,Bernard Le Bovier De; French astronomer (1657-1757).,,10/18/2010
9147,Fontenelle G,Fontenelle G,Moon,4.13,59.57,341.63,59.64,59.5,341.76,341.49,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-12,Approved,2006,66,Bernard Le Bovier De; French astronomer (1657-1757).,,10/18/2010
9148,Fontenelle H,Fontenelle H,Moon,6.11,64.1,339.85,64.2,64,340.08,339.62,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-3,Approved,2006,66,Bernard Le Bovier De; French astronomer (1657-1757).,,10/18/2010
9149,Fontenelle K,Fontenelle K,Moon,6.72,69.66,344.23,69.77,69.55,344.55,343.91,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-3,Approved,2006,66,Bernard Le Bovier De; French astronomer (1657-1757).,,10/18/2010
9150,Fontenelle L,Fontenelle L,Moon,5.15,66.54,343.38,66.62,66.46,343.6,343.17,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-3,Approved,2006,66,Bernard Le Bovier De; French astronomer (1657-1757).,,10/18/2010
9151,Fontenelle M,Fontenelle M,Moon,9.15,63.15,331.14,63.31,63,331.47,330.81,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-11,Approved,2006,66,Bernard Le Bovier De; French astronomer (1657-1757).,,10/18/2010
9152,Fontenelle N,Fontenelle N,Moon,8.3,64.06,330.25,64.19,63.92,330.57,329.94,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-3,Approved,2006,66,Bernard Le Bovier De; French astronomer (1657-1757).,,10/18/2010
9153,Fontenelle P,Fontenelle P,Moon,6.37,64.2,342.74,64.29,64.11,342.96,342.51,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-3,Approved,2006,66,Bernard Le Bovier De; French astronomer (1657-1757).,,10/18/2010
9154,Fontenelle R,Fontenelle R,Moon,4.91,64.32,341.23,64.4,64.23,341.42,341.04,Planetocentric  +East  0 - 360,Europe,France,Satellite Feature,SF,LAC-3,Approved,2006,66,Bernard Le Bovier De; French astronomer (1657-1757).,,10/18/2010
