Feature_ID,Feature_Name,Clean_Feature_Name,Target,Diameter,Center_Latitude,Center_Longitude,Northern_Latitude,Southern_Latitude,Eastern_Longitude,Western_Longitude,Coordinate_System,Continent,Ethnicity,Feature_Type,Feature_Type_Code,Quad,Approval_Status,Approval_Date,Reference,Origin,Additional_Info,Last_Updated
3101,Kottravey Chasma,Kottravey Chasma,Venus,744,30.5,77.9,32.8,27.1,77.7,75.9,Planetocentric  +East  0 - 360,Asia,India,"Chasma, chasmata",CM,v10,Approved,1985,65,Dravidian (India) hunting goddess.,,10/1/2006
3103,Kov-Ava Chasma,Kov Ava Chasma,Venus,470,-58.8,21.8,-58.8,-58.8,21.8,21.8,Planetocentric  +East  0 - 360,Europe,Mordvinian,"Chasma, chasmata",CM,v56,Approved,1997,107,Mordovian (Volga River Finn) forest mistress.,,12/30/2008
3108,Kozhla-Ava Chasma,Kozhla Ava Chasma,Venus,581,56.2,50.6,57.2,55,54.8,45.5,Planetocentric  +East  0 - 360,Europe,Finland,"Chasma, chasmata",CM,v02,Approved,1985,65,Marian (Volga Finn) forest goddess.,,10/1/2006
3123,Kristina,Kristina,Venus,9.7,-65.2,315.9,-65.2,-65.2,315.9,315.9,Planetocentric  +East  0 - 360,Europe,Latin,"Crater, craters",AA,v61,Approved,1997,109,"Slavonic form of Christiana, Latin first name.",,10/1/2006
3125,Kruchina Tesserae,Kruchina Tesserae,Venus,1000,36,27,36,36,27,27,Planetocentric  +East  0 - 360,Europe,Slavic,"Tessera, tesserae",TE,v08,Approved,1997,107,E. Slavic goddess of sadness.,,1/19/2010
3126,Krumine Corona,Krumine Corona,Venus,300,-5,261.5,-5,-5,261.5,261.5,Planetocentric  +East  0 - 360,Europe,Lithuania,"Corona, coronae",CR,v40,Approved,1994,108,Lithuanian food goddess.,,10/1/2006
3130,Kshumay Mons,Kshumay Mons,Venus,250,-54.9,58,-54.9,-54.9,58,58,Planetocentric  +East  0 - 360,Asia,Afghanistan,"Mons, montes",MO,v56,Approved,1997,107,Nuristan (NE Afghanistan) vegetation goddess.,,10/1/2006
3133,Kuanja Chasma,Kuanja Chasma,Venus,890,-12,99.5,-11.1,-12.9,103.6,95.3,Planetocentric  +East  0 - 360,Africa,Mbundu,"Chasma, chasmata",CM,v35,Approved,1982,1,Mbundu goddess of the spirit of the hunt.,,10/1/2006
3132,Kuan-Yin Corona,Kuan Yin Corona,Venus,310,-4.3,10,-4.3,-4.3,10,10,Planetocentric  +East  0 - 360,Asia,China,"Corona, coronae",CR,v32,Approved,1994,1,Chinese fertility goddess.,,10/1/2006
3135,Kubebe Corona,Kubebe Corona,Venus,125,15.5,132.5,15.5,15.5,132.5,132.5,Planetocentric  +East  0 - 360,Asia,Turkey,"Corona, coronae",CR,v24,Approved,1994,83,Hittite mother earth goddess.,,10/1/2006
3142,Kuldurok Dorsa,Kuldurok Dorsa,Venus,1100,-50.4,61,-50.4,-50.4,61,61,Planetocentric  +East  0 - 360,Asia,Uzbekistan,"Dorsum, dorsa",DO,v57,Approved,1997,107,Uzbek thunder and lightning goddess.,,12/30/2008
3145,Kulimina Corona,Kulimina Corona,Venus,170,-27.8,261.9,-27.1,-28.6,262.8,261,Planetocentric  +East  0 - 360,South and Central America,Brazil,"Corona, coronae",CR,v52,Approved,2006,149,"Arawakan (Brazil, Venezuela) creator goddess who created women.",,10/1/2006
3149,Kumang Corona,Kumang Corona,Venus,40,25,11.8,25.2,24.8,12,11.5,Planetocentric  +East  0 - 360,Asia,Indonesia,"Corona, coronae",CR,,Approved,2003,149,"Mother goddess of Ibans, the Sea Dayaks of Borneo/Kalimantan, Indonesia.",,10/1/2006
3150,Kumanyefie Vallis,Kumanyefie Vallis,Venus,600,-80.5,335,-80.5,-80.5,335,335,Planetocentric  +East  0 - 360,Africa,Ghana,"Vallis, valles",VA,v62,Approved,1997,107,Ewe name for planet Venus.,,10/1/2006
3152,Kumba,Kumba,Venus,11.4,26.3,332.7,26.3,26.3,332.7,332.7,Planetocentric  +East  0 - 360,Africa,Guinea,"Crater, craters",AA,v19,Approved,1997,107,"Fulbe (W. Africa, Guinea) first name.",,10/1/2006
3184,Kūmsong Vallis,Kumsong Vallis,Venus,700,-59,152.5,-59,-59,152.5,152.5,Planetocentric  +East  0 - 360,Asia,Korea,"Vallis, valles",VA,v58,Approved,1997,107,Korean name for planet Venus.,,11/17/2008
3154,Kumudu,Kumudu,Venus,4.4,61.3,154.1,61.3,61.3,154.1,154.1,Planetocentric  +East  0 - 360,Asia,Sri Lanka,"Crater, craters",AA,v04,Approved,1997,107,Singalese first name.,,10/1/2006
3156,Kunapipi Mons,Kunapipi Mons,Venus,220,-33.9,86,-33.9,-33.9,86,86,Planetocentric  +East  0 - 360,Oceania,Australia,"Mons, montes",MO,v46,Approved,1997,83,Australian mother earth goddess. Changed from Kunapipi Corona.,,10/1/2006
3159,Kunhild Corona,Kunhild Corona,Venus,200,19.3,80.1,19.3,19.3,80.1,80.1,Planetocentric  +East  0 - 360,Europe,Germany,"Corona, coronae",CR,v22,Approved,1994,83,German fertility maiden.,,10/1/2006
3160,Kunkubey Fluctus,Kunkubey Fluctus,Venus,350,-50,207,-48.5,-51,208,206,Planetocentric  +East  0 - 360,Asia,Yakutian,"Fluctus, fluctūs",FL,,Approved,2000,65,"Yakutian/Sakha goddess, wife of supreme god Yuryung.",,12/30/2008
3164,Kupo Patera,Kupo Patera,Venus,100,-41.9,195.5,-41.9,-41.9,195.5,195.5,Planetocentric  +East  0 - 360,Asia,Israel,"Patera, paterae",PE,v50,Approved,1997,82,Irena; Israelite astronomer (1929-1978).,,10/1/2006
3168,Kuro,Kuro,Venus,8.8,7.8,57.6,7.8,7.8,57.6,57.6,Planetocentric  +East  0 - 360,Africa,Senegal,"Crater, craters",AA,v21,Approved,1997,107,Fulbe first name.,,10/1/2006
3170,Kurukulla Mons,Kurukulla Mons,Venus,59,48.7,103,48.6,48.5,103.5,102.5,Planetocentric  +East  0 - 360,Asia,Tibet,"Mons, montes",MO,v11,Approved,1991,64,Etan (Tibet) goddess of wealth.,,10/1/2006
3172,Kutue Tessera,Kutue Tessera,Venus,653,39.5,108.8,42.5,36.4,109.2,108.4,Planetocentric  +East  0 - 360,Asia,Siberia,"Tessera, tesserae",TE,v11,Approved,1985,64,Ulchian (Siberia) folklore toad that brings happiness.,,12/30/2008
3174,Kvasha Patera,Kvasha Patera,Venus,50,-9.5,69,-9.5,-9.5,69,69,Planetocentric  +East  0 - 360,Europe,Soviet,"Patera, paterae",PE,v34,Approved,1997,107,"Lidiya; Soviet mineralogist, meteorite researcher (1909-1977).",,12/30/2008
3175,Kwannon Tholus,Kwannon Tholus,Venus,135,-26.3,296.8,-26.3,-26.3,296.8,296.8,Planetocentric  +East  0 - 360,Asia,Japan,"Tholus, tholi",TH,v53,Approved,1997,83,Japanese Buddhist goddess of mercy.,,10/1/2006
3176,Kyen,Kyen,Venus,5.2,-6.2,64.7,-6.2,-6.2,64.7,64.7,Planetocentric  +East  0 - 360,Africa,Zaire,"Crater, craters",AA,v34,Approved,1997,107,Bantu first name.,,10/1/2006
3177,Kylli,Kylli,Venus,13.2,41.1,67,41.1,41.1,67,67,Planetocentric  +East  0 - 360,Europe,Finland,"Crater, craters",AA,v10,Approved,1997,132,Finnish first name.,,10/1/2006
3198,Lachappelle,Lachappelle,Venus,36.8,26.7,336.7,26.7,26.7,336.7,336.7,Planetocentric  +East  0 - 360,Europe,France,"Crater, craters",AA,v19,Approved,1991,100,Marie; French medical researcher (1769-1821).,,10/1/2006
3199,Lachesis Tessera,Lachesis Tessera,Venus,664,44.4,300.1,47,42.2,303.1,297.7,Planetocentric  +East  0 - 360,Europe,Greek,"Tessera, tesserae",TE,v18,Approved,1985,1,"Greek, one of three Fates.",,10/1/2006
3222,Lada Terra,Lada Terra,Venus,8615,-62.5,20,-50,-75,360,0,Planetocentric  +East  0 - 360,Europe,Slavic,"Terra, terrae",TA,v56,Approved,1982,30,Slavic goddess of love.,,10/1/2006
3187,La Fayette,La Fayette,Venus,39.6,70.2,107.6,70.2,70.1,107.5,107.5,Planetocentric  +East  0 - 360,Europe,France,"Crater, craters",AA,v03,Approved,1985,46,Marie; French novelist (1634-1693).,,10/1/2006
3232,Lagerlöf,Lagerlof,Venus,56,81.2,285.2,81.1,81.1,286.9,283.6,Planetocentric  +East  0 - 360,Europe,Sweden,"Crater, craters",AA,v01,Approved,1985,46,Selma; Swedish novelist (1858-1940).,,11/17/2008
3234,Lahar Mons,Lahar Mons,Venus,225,14,162,14.6,13,163,160.5,Planetocentric  +East  0 - 360,Asia,Assyro-Babylonian,"Mons, montes",MO,v25,Approved,2003,127,Assyro-Babylonian goddess of domestic animals.,,10/1/2006
3235,Lahevhev Tesserae,Lahevhev Tesserae,Venus,1300,29,189,29,29,189,189,Planetocentric  +East  0 - 360,Oceania,Melanesia,"Tessera, tesserae",TE,v14,Approved,1997,107,Melanesian dead souls goddess.,,10/1/2006
3237,Laidamlulum Vallis,Laidamlulum Vallis,Venus,2700,-73,151,-62,-83.5,160,142.5,Planetocentric  +East  0 - 360,North America,American,"Vallis, valles",VA,v58,Approved,2000,149,Maidu (California) name for morning Venus.,,10/1/2006
3238,Laima Tessera,Laima Tessera,Venus,971,55,48.5,56.4,53.5,53.8,39.2,Planetocentric  +East  0 - 360,Europe,Latvia,"Tessera, tesserae",TE,v02,Approved,1985,64,Latvian and Lithuanian goddess of fate.,,10/1/2006
3239,Laimdota Planitia,Laimdota Planitia,Venus,1800,-58,117,-58,-58,117,117,Planetocentric  +East  0 - 360,Europe,Latvia,"Planitia, planitiae",PL,v57,Approved,1997,107,Latvian myth heroine.,,10/1/2006
3240,Laka Mons,Laka Mons,Venus,220,79.9,262,79.9,79.9,262,262,Planetocentric  +East  0 - 360,Oceania,Hawaii,"Mons, montes",MO,v01,Approved,1997,107,Hawaiian uncultivated area goddess.,,10/1/2006
3244,Lakshmi Planum,Lakshmi Planum,Venus,2345,68.6,339.3,68.7,68.6,358.3,320.3,Planetocentric  +East  0 - 360,Asia,India,"Planum, plana",PM,v07,Approved,1979,1,Indian goddess of love and war.,,10/1/2006
3247,Lalohonua Corona,Lalohonua Corona,Venus,460,-24,250.5,-24,-24,250.5,250.5,Planetocentric  +East  0 - 360,Oceania,Hawaii,"Corona, coronae",CR,v40,Approved,2000,149,The first woman in Hawaiian mythology.,,10/1/2006
3251,Lamashtu Mons,Lamashtu Mons,Venus,260,2.8,172.7,3.6,1.7,173.8,171.6,Planetocentric  +East  0 - 360,Asia,Sumerian,"Mons, montes",MO,v25,Approved,2003,83,Sumerian goddess who inflicted children with diseases.,,10/1/2006
3248,Lama Tholus,Lama Tholus,Venus,110,7.8,266,8.3,7.3,266.5,265.5,Planetocentric  +East  0 - 360,Asia,Sumerian,"Tholus, tholi",TH,v28,Approved,2003,65,Sumerian protective goddess.,,10/1/2006
3258,Lampedo Linea,Lampedo Linea,Venus,800,62.2,293,62.2,62.2,293,293,Planetocentric  +East  0 - 360,Europe,Scythia,"Linea, lineae",LI,v06,Approved,1982,1,Scythian Amazon queen.,,12/30/2008
3266,Landowska,Landowska,Venus,33,84.6,74.3,84.6,84.6,74.3,74.3,Planetocentric  +East  0 - 360,Europe,Poland,"Crater, craters",AA,v01,Approved,1985,46,Wanda; Polish pianist (1877-1959).,,10/1/2006
3274,Langtry,Langtry,Venus,50.3,-17,155,-17,-17,155,155,Planetocentric  +East  0 - 360,Europe,England,"Crater, craters",AA,v37,Approved,1994,99,Lillie; English actress (1853-1929).,,10/1/2006
3275,Lanig Mons,Lanig Mons,Venus,400,-68.5,91,-68.5,-68.5,91,91,Planetocentric  +East  0 - 360,Asia,Malaysia,"Mons, montes",MO,v57,Approved,1997,107,Semang (Malay Peninsula) creator goddess.,,10/1/2006
3280,Lara,Lara,Venus,3.4,-4.2,2.9,-4.2,-4.2,2.9,2.9,Planetocentric  +East  0 - 360,Europe,Latin,"Crater, craters",AA,v32,Approved,1997,109,Latin first name.,,10/1/2006
14272,Larisa,Larisa,Venus,3.7,-18.47,131.06,-18.47,-18.47,131.06,131.06,Planetocentric  +East  0 - 360,Europe,Latin,"Crater, craters",AA,v36,Approved,3-Apr-07,109,Latin first name.,,4/3/2007
3285,Lasdona Chasma,Lasdona Chasma,Venus,697,69.3,36.8,72.5,66.3,35.7,33.1,Planetocentric  +East  0 - 360,Europe,Lithuania,"Chasma, chasmata",CM,v02,Approved,1985,65,Lithuanian main forest goddess.,,10/1/2006
3292,Latmikaik Corona,Latmikaik Corona,Venus,500,-64,123,-64,-64,123,123,Planetocentric  +East  0 - 360,Oceania,Micronesia,"Corona, coronae",CR,v58,Approved,1997,107,Palau (Micronesia) fertility and childbirth goddess.,,10/1/2006
3293,Latona Chasma,Latona Chasma,Venus,530,26,267.5,26,26,267.5,267.5,Planetocentric  +East  0 - 360,Europe,Roman,"Chasma, chasmata",CM,v16,Approved,1997,83,Roman moon goddess.,,10/1/2006
3295,Latta Corona,Latta Corona,Venus,225,-38.6,287,-38.6,-38.6,287,287,Planetocentric  +East  0 - 360,Europe,Caucasus,"Corona, coronae",CR,v53,Approved,1997,131,"Chechen/Ingush (N. Caucasus, Russia) earth goddess.",,12/30/2008
3298,Laufey Regio,Laufey Regio,Venus,2100,7,315,16,-2,325,305,Planetocentric  +East  0 - 360,Europe,Norse,"Regio, regiones",RE,v30,Approved,2000,83,Norse giantess.,,10/1/2006
3299,Laulani,Laulani,Venus,12.4,-68.2,121.2,-68.2,-68.2,121.2,121.2,Planetocentric  +East  0 - 360,Oceania,Hawaii,"Crater, craters",AA,v58,Approved,1994,109,Hawaiian first name.,,10/1/2006
3310,Laūma Dorsa,Lauma Dorsa,Venus,1517,64.8,190.4,71.8,57.7,192.4,188.3,Planetocentric  +East  0 - 360,Europe,Latvia,"Dorsum, dorsa",DO,v05,Approved,1985,65,"Latvian witch, flies in the sky.",,11/17/2008
3301,Laura,Laura,Venus,17.2,48.9,141.2,48.9,48.9,141.2,141.2,Planetocentric  +East  0 - 360,Europe,Spain,"Crater, craters",AA,v12,Approved,1985,83,"Spanish, Italian first name.",,10/1/2006
3302,Laurencin,Laurencin,Venus,29.8,-15.4,46.5,-15.4,-15.4,46.5,46.5,Planetocentric  +East  0 - 360,Europe,France,"Crater, craters",AA,v33,Approved,1994,99,Marie; French painter (1885-1956).,,10/1/2006
3305,Laverna Dorsa,Laverna Dorsa,Venus,1100,-50,132,-50,-50,132,132,Planetocentric  +East  0 - 360,Europe,Roman,"Dorsum, dorsa",DO,,Approved,1997,107,Roman darkness and income goddess.,,10/1/2006
3306,Lavinia Planitia,Lavinia Planitia,Venus,2820,-47.3,347.5,-34.8,-53.9,358.9,327,Planetocentric  +East  0 - 360,Europe,Roman,"Planitia, planitiae",PL,v55,Approved,1982,1,Roman; wife of Aeneas.,,10/1/2006
3309,Lazarus,Lazarus,Venus,24.2,-52.9,127.2,-52.9,-52.9,127.2,127.2,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,v58,Approved,1994,99,Emma; American poet (1849-1887).,,10/1/2006
3315,Leah,Leah,Venus,12,-34.2,187.8,-34.2,-34.2,187.8,187.8,Planetocentric  +East  0 - 360,Asia,Hebrew,"Crater, craters",AA,v50,Approved,1994,82,Hebrew first name.,,10/1/2006
3321,Lebedeva,Lebedeva,Venus,37.4,45.2,49.8,45.2,45.2,49.8,49.8,Planetocentric  +East  0 - 360,Europe,Soviet,"Crater, craters",AA,v09,Approved,1994,99,Sarah; Soviet sculptor (1881-1968).,,12/30/2008
3326,Leda Planitia,Leda Planitia,Venus,2890,44,65.1,48.2,39.8,68.9,61.2,Planetocentric  +East  0 - 360,Europe,Greek,"Planitia, planitiae",PL,v10,Approved,1982,1,"Mother of Helen, Castor.",,10/1/2006
3327,Ledoux Patera,Ledoux Patera,Venus,75,-9.2,224.8,-9.2,-9.2,224.8,224.8,Planetocentric  +East  0 - 360,Europe,France,"Patera, paterae",PE,v39,Approved,1994,99,Jeanne; French artist (1767- 1840).,,10/1/2006
3332,Lehmann,Lehmann,Venus,21.7,-44.1,39.1,-44.1,-44.1,39.1,39.1,Planetocentric  +East  0 - 360,Europe,Denmark,"Crater, craters",AA,v45,Approved,1991,99,Inge; Danish geophysicist (1888-1993).,,8/4/2009
3336,Leida,Leida,Venus,18.8,-23.3,266.6,-23.3,-23.3,266.6,266.6,Planetocentric  +East  0 - 360,Europe,Estonia,"Crater, craters",AA,v40,Approved,1994,108,Estonian first name.,,3/26/2014
3337,Leila,Leila,Venus,18.8,-44.2,86.8,-44.2,-44.2,86.8,86.8,Planetocentric  +East  0 - 360,Asia,Semitic,"Crater, craters",AA,v46,Approved,1994,82,First name from Arabic.,,10/1/2006
3342,Lemkechen Dorsa,Lemkechen Dorsa,Venus,2000,18.5,68.5,22,15,80,57,Planetocentric  +East  0 - 360,,,"Dorsum, dorsa",DO,v22,Approved,1997,107,"Berber pole star goddess, holds camel motionless to milk it.",,10/1/2006
3345,Lena,Lena,Venus,15.2,39.5,23,39.5,39.5,23,23,Planetocentric  +East  0 - 360,Europe,Russia,"Crater, craters",AA,v08,Approved,1985,98,Russian first name.,,12/30/2008
3346,Lengdin Corona,Lengdin Corona,Venus,525,2.5,223,5,0.6,224,221.7,Planetocentric  +East  0 - 360,Asia,China,"Corona, coronae",CR,v27,Approved,2003,127,Chinese Earth goddess.,,10/1/2006
3347,Lenore,Lenore,Venus,15.5,38.7,292.2,38.7,38.7,292.2,292.2,Planetocentric  +East  0 - 360,Europe,Greek,"Crater, craters",AA,v17,Approved,1994,82,Greek first name (form of Helen).,,10/1/2006
3350,Leona,Leona,Venus,3,-3.1,169,-3.1,-3.1,169,169,Planetocentric  +East  0 - 360,Europe,Greek,"Crater, craters",AA,v37,Approved,2000,109,Greek first name.,,10/1/2006
3351,Leonard,Leonard,Venus,31.7,-73.8,185.2,-73.8,-73.8,185.2,185.2,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,v59,Approved,1994,332,Wrexie Louise; American assistant to Percival Lowell (1867-1937).,,3/26/2014
3358,Lesavka Chasma,Lesavka Chasma,Venus,800,-0.8,215,-1,-2,219,212,Planetocentric  +East  0 - 360,Europe,Slavic,"Chasma, chasmata",CM,v39,Approved,2003,170,"E. Slavic forest deity, daughter of the forest father Leshiy and the swamp deity Kikimora.",,12/30/2008
3359,Leslie,Leslie,Venus,7.2,-11.2,13.5,-11.2,-11.2,13.5,13.5,Planetocentric  +East  0 - 360,Europe,England,"Crater, craters",AA,v32,Approved,1997,109,English first name.,,10/1/2006
3361,Letitia,Letitia,Venus,17.5,34.5,288.7,34.5,34.5,288.7,288.7,Planetocentric  +East  0 - 360,Europe,Latin,"Crater, craters",AA,v17,Approved,1994,82,First name from Latin.,,10/1/2006
3374,Leyster,Leyster,Venus,45.8,1,260,1,1,260,260,Planetocentric  +East  0 - 360,Europe,Netherlands (Dutch),"Crater, craters",AA,v28,Approved,1994,99,Judith; Dutch painter (1609-1660).,,10/1/2006
3376,Lhagva,Lhagva,Venus,7.9,-75.8,300.1,-75.8,-75.8,300.1,300.1,Planetocentric  +East  0 - 360,Asia,Mongolia,"Crater, craters",AA,v62,Approved,1997,107,Mongolian first name.,,10/1/2006
3377,Lhamo Tessera,Lhamo Tessera,Venus,800,-51,15,-51,-51,15,15,Planetocentric  +East  0 - 360,Asia,Tibet,"Tessera, tesserae",TE,v56,Approved,1997,107,Tibetan time and fate goddess.,,10/1/2006
3384,Liban Farra,Liban Farra,Venus,100,-23.9,353.5,-23.9,-23.9,353.5,353.5,Planetocentric  +East  0 - 360,Europe,Ireland,"Farrum, farra",FR,v43,Approved,1994,111,Irish water goddess.,,10/1/2006
3385,Libby Patera,Libby Patera,Venus,90,-34.5,199.5,-34.5,-34.5,199.5,199.5,Planetocentric  +East  0 - 360,North America,United States,"Patera, paterae",PE,v50,Approved,1997,125,Leona Woods Marshall; American chemist and physicist (1919-1986).,,10/30/2008
3386,Libera Corona,Libera Corona,Venus,350,12.5,24,12.5,12.5,24,24,Planetocentric  +East  0 - 360,Europe,Roman,"Corona, coronae",CR,v20,Approved,1994,83,Roman fertility goddess.,,10/1/2006
3388,Libuše Planitia,Libuse Planitia,Venus,1200,60,290,60,60,290,290,Planetocentric  +East  0 - 360,Europe,Czechoslovakia,"Planitia, planitiae",PL,v06,Approved,1997,107,"Czech tales heroine, wiser of three sisters.",,11/17/2008
3396,Lida,Lida,Venus,20.3,36.6,273.9,36.6,36.6,273.9,273.9,Planetocentric  +East  0 - 360,Europe,Russia,"Crater, craters",AA,v17,Approved,1991,,Russian first name.,,12/30/2008
3400,Likho Tesserae,Likho Tesserae,Venus,1200,40,134,40,40,134,134,Planetocentric  +East  0 - 360,Europe,Slavic,"Tessera, tesserae",TE,v12,Approved,1997,107,E. Slavic deity of bad fate.,,12/30/2008
3401,Lilian,Lilian,Venus,13.5,25.6,336,25.6,25.6,336,336,Planetocentric  +East  0 - 360,Asia,Hebrew,"Crater, craters",AA,v19,Approved,1994,82,First name from Hebrew.,,10/1/2006
3403,Liliya,Liliya,Venus,15,30.2,31.1,30.2,30.2,31.2,31.1,Planetocentric  +East  0 - 360,Europe,Russia,"Crater, craters",AA,v09,Approved,1985,98,Russian first name.,,12/30/2008
3404,Lilwani Corona,Lilwani Corona,Venus,500,-29.5,271.5,-29.5,-29.5,271.5,271.5,Planetocentric  +East  0 - 360,Asia,Turkey,"Corona, coronae",CR,v53,Approved,1994,111,Hittite earth goddess.,,10/1/2006
3405,Lind,Lind,Venus,25.8,50.2,355,50.3,50.2,355.3,354.6,Planetocentric  +East  0 - 360,Europe,Sweden,"Crater, craters",AA,v07,Approved,1985,46,Jenny; Swedish singer (1820-1887).,,10/1/2006
3407,Linda,Linda,Venus,7.1,-12.4,2.8,-12.4,-12.4,2.8,2.8,Planetocentric  +East  0 - 360,Europe,Latin,"Crater, craters",AA,v32,Approved,1997,109,Latin first name.,,10/1/2006
14146,Lindgren Patera,Lindgren Patera,Venus,110,28.1,241.4,28.6,27.6,242,240.8,Planetocentric  +East  0 - 360,Europe,Sweden,"Patera, paterae",PE,v16,Approved,2006,185,Astrid; Swedish author (1907-2002).,,10/1/2006
3412,Lineta,Lineta,Venus,15.6,-5,354.1,-5,-5,354.1,354.1,Planetocentric  +East  0 - 360,Europe,Latvia,"Crater, craters",AA,v43,Approved,1994,108,Latvian first name.,,3/26/2014
3381,Li Qingzhao,Li Qingzhao,Venus,22.8,23.7,94.6,23.7,23.7,94.6,94.6,Planetocentric  +East  0 - 360,Asia,China,"Crater, craters",AA,v23,Approved,1991,102,"Chinese essayist, scholar (1085-1151).",,10/1/2006
3421,Lisa,Lisa,Venus,4.5,29,182,29,29,182,182,Planetocentric  +East  0 - 360,Asia,Hebrew,"Crater, craters",AA,v14,Approved,2006,109,"Short form of Elizabeth, Hebrew first name.",,10/1/2006
3429,Liv,Liv,Venus,11.2,-21.1,303.9,-21.1,-21.1,303.9,303.9,Planetocentric  +East  0 - 360,Europe,Norway,"Crater, craters",AA,v42,Approved,1997,107,Norwegian first name.,,10/1/2006
3434,Llorona Planitia,Llorona Planitia,Venus,2600,18,145,32,10,160,136,Planetocentric  +East  0 - 360,North America,Mexico,"Planitia, planitiae",PL,v24,Approved,1997,107,Mexican/Spanish folktale heroine.,,10/27/2009
3438,Loan,Loan,Venus,7.4,28.3,60,28.3,28.3,60,60,Planetocentric  +East  0 - 360,Asia,Vietnam,"Crater, craters",AA,,Approved,1997,107,Vietnamese first name.,,10/1/2006
3442,Lockwood,Lockwood,Venus,22,-32.9,51.6,-32.9,-32.9,51.6,51.6,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,v45,Approved,1994,99,"Belva; American lawyer, feminist (1830-1917).",,10/1/2006
3456,Lois,Lois,Venus,13.5,-17.9,214.7,-17.9,-17.9,214.7,214.7,Planetocentric  +East  0 - 360,Europe,Greek,"Crater, craters",AA,v39,Approved,1994,109,First name from Greek.,,10/1/2006
3467,Lonsdale,Lonsdale,Venus,43,55.6,222.4,55.6,55.6,222.4,222.4,Planetocentric  +East  0 - 360,Europe,England,"Crater, craters",AA,v05,Approved,1994,99,"Kathleen; English physicist, crystallographer (1903-1971).",,10/1/2006
3468,Loo-Wit Mons,Loo Wit Mons,Venus,150,-59.5,56,-59.5,-59.5,56,56,Planetocentric  +East  0 - 360,North America,American,"Mons, montes",MO,v56,Approved,1997,107,"Multnomah and Klikitat (NW Coast) volcano goddess, embodied in Mt. St. Helens.",,10/1/2006
3473,Loretta,Loretta,Venus,13.5,-19.7,202.6,-19.7,-19.7,202.6,202.6,Planetocentric  +East  0 - 360,Europe,Latin,"Crater, craters",AA,v38,Approved,1994,109,First name from Latin.,,10/1/2006
3436,Lo Shen Valles,Lo Shen Valles,Venus,225,-12.8,89.6,-12.8,-12.8,89.6,89.6,Planetocentric  +East  0 - 360,Asia,China,"Vallis, valles",VA,v34,Approved,1994,111,Chinese river goddess.,,10/1/2006
3481,Lotta,Lotta,Venus,11.8,51.1,335.9,51.1,51.1,335.9,335.9,Planetocentric  +East  0 - 360,Europe,Sweden,"Crater, craters",AA,v07,Approved,1985,98,Swedish first name.,,10/1/2006
3482,Louhi Planitia,Louhi Planitia,Venus,2440,80.5,120.5,88.7,67.9,232.8,115.3,Planetocentric  +East  0 - 360,Europe,Finland,"Planitia, planitiae",PL,v01,Approved,1985,1,Karelo-Finn mother of the North.,,10/1/2006
3491,Lowana Planitia,Lowana Planitia,Venus,2700,43,98,43,43,98,98,Planetocentric  +East  0 - 360,Oceania,Australia,"Planitia, planitiae",PL,v11,Approved,1997,107,Australian aboriginal tale heroine; lived alone by the sea weaving baskets.,,10/1/2006
3502,Lucia,Lucia,Venus,16,-62.1,67.8,-62.1,-62.1,67.8,67.8,Planetocentric  +East  0 - 360,Europe,Latin,"Crater, craters",AA,v57,Approved,1994,109,First name from Latin.,,10/1/2006
3507,Ludjatako Corona,Ludjatako Corona,Venus,300,-12.5,250.5,-11.4,-14,252,249,Planetocentric  +East  0 - 360,North America,American,"Corona, coronae",CR,v40,Approved,2000,107,Creek (SE USA) Giant turtle deity. Name changed from Ludjatako Mons.,,10/1/2006
3511,Lukelong Dorsa,Lukelong Dorsa,Venus,1566,73.3,178.8,78.7,66.8,184.1,155.4,Planetocentric  +East  0 - 360,Oceania,Caroline Is.,"Dorsum, dorsa",DO,v04,Approved,1985,1,"Polynesian goddess, creator of heavens.",,10/1/2006
3513,Lullin,Lullin,Venus,25.1,23,81.3,23,23,81.3,81.3,Planetocentric  +East  0 - 360,Europe,Switzerland,"Crater, craters",AA,v22,Approved,1991,100,Maria; Swiss entomologist (1750-1831).,,10/1/2006
3515,Lumimuut Corona,Lumimuut Corona,Venus,230,-11.5,234.5,-10.5,-12.5,235.5,233.6,Planetocentric  +East  0 - 360,Asia,Indonesia,"Corona, coronae",CR,v39,Approved,2003,65,"Minahas (N. Sulavesi, Indonesia) ancestor goddess.",,10/1/2006
3516,Lumo Dorsa,Lumo Dorsa,Venus,500,24.5,149,24.5,24.5,149,149,Planetocentric  +East  0 - 360,Asia,Tibet,"Dorsum, dorsa",DO,v24,Approved,1997,107,"Tibetan goddess of sky, rain, and mist.",,10/1/2006
3520,Lunang Vallis,Lunang Vallis,Venus,250,68.2,310,68.2,68.2,310,310,Planetocentric  +East  0 - 360,Asia,Afghanistan,"Vallis, valles",VA,v07,Approved,1997,107,Nuristan goddess of Parun River.,,10/1/2006
3522,Lusaber Vallis,Lusaber Vallis,Venus,500,-47.5,164,-47.5,-47.5,164,164,Planetocentric  +East  0 - 360,Asia,Armenian,"Vallis, valles",VA,v49,Approved,1997,107,Armenian name for planet Venus.,,12/30/2008
