Feature_ID,Feature_Name,Clean_Feature_Name,Target,Diameter,Center_Latitude,Center_Longitude,Northern_Latitude,Southern_Latitude,Eastern_Longitude,Western_Longitude,Coordinate_System,Continent,Ethnicity,Feature_Type,Feature_Type_Code,Quad,Approval_Status,Approval_Date,Reference,Origin,Additional_Info,Last_Updated
14574,Abedin,Abedin,Mercury,116.23,61.73,349.34,63.08,60.39,352.18,346.5,Planetocentric  +East  0 - 360,Asia,Bangladesh,"Crater, craters",AA,H-02,Approved,9-Jul-09,211,Zainul; Bangladeshi painter and printmaker (1914-1976).,,3/7/2011
21,Abu Nuwas,Abu Nuwas,Mercury,117,17.63,338.81,19,16.26,340.25,337.37,Planetocentric  +East  0 - 360,Asia,Syria,"Crater, craters",AA,H-06,Approved,1976,59,Arab poet (c. 1756-1810).,,10/7/2016
60,Adventure Rupes,Adventure Rupes,Mercury,340,-65.48,294.7,-63.5,-65.56,301.6,287.22,Planetocentric  +East  0 - 360,Europe,England,"Rupes, rupēs",RU,H-15,Approved,1976,59,"English; one of Cook's ships on second voyage to the Pacific, 1772-75.",,10/7/2016
76,Africanus Horton,Africanus Horton,Mercury,140,-50.96,318.81,-49.32,-52.59,321.17,316.44,Planetocentric  +East  0 - 360,Africa,Sierra Leone,"Crater, craters",AA,H-11,Approved,1976,59,"(James Beale); Sierra Leonean author, folklorist (1835-1883).",,10/7/2016
99,Ahmad Baba,Ahmad Baba,Mercury,126,58.33,231.65,59.8,56.84,234.47,228.82,Planetocentric  +East  0 - 360,Africa,Sudan,"Crater, craters",AA,H-03,Approved,1979,59,"Abu-a;-Abbas Aj,Ad Obm Aj,Ad a;-Takruri Al-Massufi; Sudanese writer (1556-1627).",,10/7/2016
14953,Ailey,Ailey,Mercury,23,45.58,177.92,45.86,45.31,178.25,177.6,Planetocentric  +East  0 - 360,North America,United States,"Crater, craters",AA,H-04,Approved,24-Apr-12,75,Alvin; American dancer and choreographer (1931-1989).,,10/7/2016
14954,Aksakov,Aksakov,Mercury,174,34.71,281.26,36.75,32.67,283.6,278.91,Planetocentric  +East  0 - 360,Europe,Russia,"Crater, craters",AA,H-02,Approved,24-Apr-12,75,Sergey; Russian author (1791-1859).,,10/7/2016
15386,Akutagawa,Akutagawa,Mercury,106,48.25,218.91,49.4,47.1,220.78,217.04,Planetocentric  +East  0 - 360,Asia,Japan,"Crater, craters",AA,H-03,Approved,25-Sep-15,59,Ryunosuke; Japanese writer (1892-1927).,,10/7/2016
144,Al-Akhtal,Al Akhtal,Mercury,94.29,59.38,260.29,60.6,58.17,262.68,257.91,Planetocentric  +East  0 - 360,Asia,Arabian,"Crater, craters",AA,H-03,Approved,1985,59,Arab poet (c. 640-710).,,3/7/2011
176,Alencar,Alencar,Mercury,106,-63.64,256.22,-62.39,-64.87,259.01,253.44,Planetocentric  +East  0 - 360,South and Central America,Brazil,"Crater, craters",AA,H-12,Approved,1979,59,Jose de; Brazilian novelist (1829-1877).,,10/7/2016
147,Al-Hamadhani,Al Hamadhani,Mercury,164,39.19,268.24,41.11,37.26,270.71,265.77,Planetocentric  +East  0 - 360,Asia,Arabian,"Crater, craters",AA,H-03,Approved,1979,80,Arab writer (d. 1007).,,10/7/2016
148,Al-Jāhiz,Al Jahiz,Mercury,83,1.36,338.24,2.34,0.39,339.21,337.26,Planetocentric  +East  0 - 360,Asia,Arabian,"Crater, craters",AA,H-06,Approved,1976,80,Arab author (d. 869).,,10/7/2016
15097,Alver,Alver,Mercury,151.49,-66.97,77.25,-65.18,-68.73,81.8,72.7,Planetocentric  +East  0 - 360,Europe,Estonia,"Crater, craters",AA,H-15,Approved,15-Mar-13,289,Betti; Estonian poet (1906-1989).,,3/15/2013
15127,Alvin Rupes,Alvin Rupes,Mercury,188,8.3,151.28,10.29,6.19,151.64,150.88,Planetocentric  +East  0 - 360,North America,United States,"Rupes, rupēs",RU,H-08,Approved,3-Jun-13,297,"American; U.S.Navy's first deep submergence research vessel commissioned in 1964, designed specifically for oceanographic research.",,10/7/2016
14506,Amaral,Amaral,Mercury,105,-26.49,117.82,-25.25,-27.73,119.18,116.47,Planetocentric  +East  0 - 360,South and Central America,Brazil,"Crater, craters",AA,H-13,Approved,20-Nov-08,210,Tarsila do; Brazilian painter (1886-1973).,,10/7/2016
244,Amru Al-Qays,Amru Al Qays,Mercury,47,12.43,183.89,12.98,11.88,184.45,183.32,Planetocentric  +East  0 - 360,Asia,Arabian,"Crater, craters",AA,H-08,Approved,1976,80,Arab poet (pre-Islamic).,,10/7/2016
257,Andal,Andal,Mercury,109,-47.52,322.29,-46.25,-48.8,324.19,320.39,Planetocentric  +East  0 - 360,Asia,India,"Crater, craters",AA,H-11,Approved,1976,80,10th century Tamil (South Indian) writer.,,10/7/2016
15244,Aneirin,Aneirin,Mercury,467,-27.47,357.32,-22.59,-32.34,3.49,351.15,Planetocentric  +East  0 - 360,Europe,Wales,"Crater, craters",AA,H-11,Approved,23-Jun-14,59,Welsh poet (fl. 6th century).,,10/7/2016
15110,Angkor Vallis,Angkor Vallis,Mercury,94.96,57.28,114.04,58.45,56,115.55,112.5,Planetocentric  +East  0 - 360,Asia,Cambodia,"Vallis, valles",VA,H-04,Approved,30-Apr-13,59,Ancient city in Cambodia.,,4/30/2013
15621,Anguissola,Anguissola,Mercury,35.41,80.69,142.65,81.1,80.29,145.28,140.13,Planetocentric  +East  0 - 360,Europe,Italy,"Crater, craters",AA,H-01,Approved,4-Aug-17,59,Sofonisba; Italian painter (1532-1625),,8/4/2017
298,Antoniadi Dorsum,Antoniadi Dorsum,Mercury,359.4,27.2,330.35,30.97,23.24,330.38,328.5,Planetocentric  +East  0 - 360,Europe,Italy,"Dorsum, dorsa",DO,H-02,Approved,1976,80,"Eugene M.; Greco-French astronomer, defined classical nomenclature for albedo features of Mars (1870-1944).",,3/7/2011
15622,Anyte,Anyte,Mercury,20.92,79.5,149.33,79.74,79.26,150.65,147.95,Planetocentric  +East  0 - 360,Europe,Greek,"Crater, craters",AA,H-01,Approved,4-Aug-17,99,"Anyte of Tegea, Greek poet (early 3rd centrury BC).",,8/4/2017
15556,Apārangi Planitia,Aparangi Planitia,Mercury,1077,6.7,70.62,16.16,-2.7,82.27,59.27,Planetocentric  +East  0 - 360,Oceania,New Zealand,"Planitia, planitiae",PL,H-10,Approved,14-Mar-17,418,Māori word for the planet Mercury.,,3/14/2017
14397,Apollodorus,Apollodorus,Mercury,41.5,30.54,163.28,31.02,30.05,163.85,162.72,Planetocentric  +East  0 - 360,Europe,Greek,"Crater, craters",AA,H-04,Approved,8-Apr-08,75,Apollodorus of Damascus; Greek architect (2nd century AD).,Some sources credit Apollodorus as being the architect of the Pantheon.,10/7/2016
327,Apollonia,Apollonia,Mercury,0,45,45,45,45,45,45,Planetocentric  +East  0 - 360,Europe,Roman,Albedo Feature,AL,H-05,Approved,1976,60,Albedo name for unimaged H-5 region.,,3/7/2011
15106,Arecibo Catena,Arecibo Catena,Mercury,139.79,-27.58,331.71,-26.66,-28.64,333.16,330.31,Planetocentric  +East  0 - 360,South and Central America,Puerto Rico,"Catena, catenae",CA,H-11,Approved,26-Mar-13,59,Radio telescope in Puerto Rico.,Name changed from Arecibo Valles.,3/26/2013
383,Aristoxenus,Aristoxenus,Mercury,52.14,83.93,342.54,84.57,83.3,348.52,336.56,Planetocentric  +East  0 - 360,Europe,Greek,"Crater, craters",AA,H-01,Approved,1979,59,Greek philosopher and musical theorist (fl. 4th century B.C.).,,3/7/2011
442,Astrolabe Rupes,Astrolabe Rupes,Mercury,251,-42.55,289.1,-39.79,-45.48,290.14,288.66,Planetocentric  +East  0 - 360,Europe,France,"Rupes, rupēs",RU,H-11,Approved,1976,80,"French; d'Urville's ship to explore Antarctica, 1838-40.",,10/7/2016
528,Aśvaghosa,Asvaghosa,Mercury,88,10.61,338.51,11.65,9.57,339.56,337.45,Planetocentric  +East  0 - 360,Asia,India,"Crater, craters",AA,H-06,Approved,1976,59,Indian philosopher and poet (fl. A.D. 80-150).,,10/7/2016
14394,Atget,Atget,Mercury,100,25.57,166.38,26.75,24.39,167.68,165.07,Planetocentric  +East  0 - 360,Europe,France,"Crater, craters",AA,H-04,Approved,8-Apr-08,212,Eugène; French photographer (1857-1927).,,10/7/2016
474,Aurora,Aurora,Mercury,0,45,270,45,45,270,270,Planetocentric  +East  0 - 360,Europe,Roman,Albedo Feature,AL,H-02,Approved,1976,60,"Albedo name for H-2, Victoria region.",,3/7/2011
489,Australia,Australia,Mercury,0,-72.5,0,-72.5,-72.5,0,0,Planetocentric  +East  0 - 360,Europe,Roman,Albedo Feature,AL,H-15,Approved,1976,60,"Albedo name for H-15, Bach region.",,3/7/2011
537,Bach,Bach,Mercury,214.29,-69.86,256.99,-67.34,-72.37,264.32,249.68,Planetocentric  +East  0 - 360,Europe,Germany,"Crater, craters",AA,H-15,Approved,1976,59,J. S.; German composer (1685-1750).,,3/7/2011
15387,Bagryana,Bagryana,Mercury,101,-3.89,76.27,-2.76,-5.02,77.45,75.08,Planetocentric  +East  0 - 360,Europe,Bulgaria,"Crater, craters",AA,H-09,Approved,25-Sep-15,367,Elisaveta; Bulgarian poet (1893-1991).,,2/23/2017
568,Balagtas,Balagtas,Mercury,104,-22.56,346.1,-21.33,-23.79,347.43,344.77,Planetocentric  +East  0 - 360,Asia,Philippines,"Crater, craters",AA,H-11,Approved,1976,80,F.; Philippino writer (1788-1862).,,10/7/2016
14955,Balanchine,Balanchine,Mercury,38,38.47,175.52,38.9,38.03,176.09,174.94,Planetocentric  +East  0 - 360,North America,United States,"Crater, craters",AA,H-04,Approved,24-Apr-12,139,George (Giorgi Balanchivadze); American choreographer of Georgian-Russian origin (1904-1983).,,10/7/2016
587,Balzac,Balzac,Mercury,67,10.62,215.33,11.41,9.84,216.13,214.53,Planetocentric  +East  0 - 360,Europe,France,"Crater, craters",AA,H-08,Approved,1976,59,Honore de; French novelist (1799-1850).,,10/7/2016
15388,Baranauskas,Baranauskas,Mercury,36,50.73,320.24,51.15,50.31,320.88,319.6,Planetocentric  +East  0 - 360,Europe,Lithuania,"Crater, craters",AA,H-02,Approved,25-Sep-15,59,Antanas; Lithuanian poet (1835-1902).,,10/7/2016
607,Barma,Barma,Mercury,123,-40.93,196.51,-39.49,-42.37,198.42,194.6,Planetocentric  +East  0 - 360,Europe,Russia,"Crater, craters",AA,H-12,Approved,1982,80,Yakovlev; 16th Century Russian architect.,,10/7/2016
15185,Barney,Barney,Mercury,29,-11.69,59.71,-11.37,-12.01,60.06,59.36,Planetocentric  +East  0 - 360,North America,United States,"Crater, craters",AA,H-10,Approved,16-Dec-13,311,"Natalie Clifford; American-French playwright, poet, and novelist (1876-1972).",,10/7/2016
624,Bartók,Bartok,Mercury,118,-29.22,224.94,-27.82,-30.61,226.53,223.34,Planetocentric  +East  0 - 360,Europe,Hungary,"Crater, craters",AA,H-12,Approved,1979,59,Bela; Hungarian composer (1881-1945).,,10/7/2016
628,Bashō,Basho,Mercury,75,-32.39,189.55,-31.51,-33.27,190.59,188.5,Planetocentric  +East  0 - 360,Asia,Japan,"Crater, craters",AA,H-12,Approved,1979,80,Matsuo; Japanese poet (1644-1694).,,10/7/2016
14390,Beagle Rupes,Beagle Rupes,Mercury,630,-3.22,100.76,2.2,-7.49,106.3,100.53,Planetocentric  +East  0 - 360,Europe,Great Britain,"Rupes, rupēs",RU,H-09,Approved,8-Apr-08,59,"British; naval vessel aboard which Charles Darwin served as a naturalist on a surveying expedition, 1831-1836.",,10/7/2016
15138,Bechet,Bechet,Mercury,17.6,83.08,266.34,83.28,82.87,268.05,264.63,Planetocentric  +East  0 - 360,North America,United States,"Crater, craters",AA,H-01,Approved,18-Jun-13,75,Sidney; American jazz musician and composer (1897-1959).,,6/18/2013
14511,Beckett,Beckett,Mercury,60,-40.2,111.29,-39.49,-40.91,112.22,110.37,Planetocentric  +East  0 - 360,Oceania,Australia,"Crater, craters",AA,H-13,Approved,20-Nov-08,210,Clarice; Australian painter (1887-1935).,,10/7/2016
660,Beethoven,Beethoven,Mercury,630,-20.86,235.79,-13.24,-28.39,243.9,227.68,Planetocentric  +East  0 - 360,Europe,Germany,"Crater, craters",AA,H-07,Approved,1976,59,Ludwig van; German composer of Flemish descent (1770-1827).,,10/7/2016
14641,Bek,Bek,Mercury,32,21.16,309.01,21.54,20.78,309.42,308.61,Planetocentric  +East  0 - 360,Africa,Egypt,"Crater, craters",AA,H-06,Approved,3-Mar-10,211,Egyptian sculptor (active c. 1340 B.C.).,,10/7/2016
15128,Belgica Rupes,Belgica Rupes,Mercury,425,-50.45,63.76,-48.05,-51.99,69.98,56.89,Planetocentric  +East  0 - 360,Europe,Belgium,"Rupes, rupēs",RU,H-14,Approved,3-Jun-13,297,"Belgian; ship used for an expedition to determine the position of the South Magnetic Pole in 1898, first ship to winter in Antarctica.",,10/7/2016
670,Belinskij,Belinskij,Mercury,70.67,-77.09,256.08,-76.26,-77.92,259.79,252.36,Planetocentric  +East  0 - 360,Europe,Russia,"Crater, craters",AA,H-15,Approved,1985,59,Vissarion Grigoryevich; Russian literary critic and journalist (1811-1848).,,3/7/2011
675,Bello,Bello,Mercury,139,-18.87,239.82,-17.27,-20.46,241.5,238.13,Planetocentric  +East  0 - 360,South and Central America,Venezuela,"Crater, craters",AA,H-07,Approved,1976,80,Andres; Venezuelan poet and scholar (1781-1865).,,10/7/2016
14575,Benoit,Benoit,Mercury,40,7.48,104.35,7.95,7.01,104.83,103.88,Planetocentric  +East  0 - 360,South and Central America,Haiti,"Crater, craters",AA,H-09,Approved,9-Jul-09,214,Rigaud; Haitian painter (1911-1987).,,10/7/2016
14576,Berkel,Berkel,Mercury,23,-13.73,26.81,-13.47,-13.98,27.1,26.52,Planetocentric  +East  0 - 360,Asia,Turkey,"Crater, craters",AA,H-10,Approved,9-Jul-09,211,Sabri; Turkish painter and printmaker (1909-1993).,,10/7/2016
15186,Berlioz,Berlioz,Mercury,31.44,79.36,38.66,79.73,78.99,40.65,36.67,Planetocentric  +East  0 - 360,Europe,France,"Crater, craters",AA,H-01,Approved,16-Dec-13,75,Hector; French composer (1803-1869).,,10/6/2017
708,Bernini,Bernini,Mercury,168.13,-80.32,219.03,-78.38,-82.25,230.62,207.44,Planetocentric  +East  0 - 360,Europe,Italy,"Crater, craters",AA,H-15,Approved,1976,59,Gian Lorenzo; Italian sculptor and architect (1598-1680).,,3/7/2011
761,Bjornson,Bjornson,Mercury,75.93,73.11,246.01,74,72.21,249.09,242.93,Planetocentric  +East  0 - 360,Europe,Norway,"Crater, craters",AA,H-01,Approved,1985,59,Bjornstjerne; Norwegian poet and dramatist (1832-1910).,,3/7/2011
15178,Blossom Rupes,Blossom Rupes,Mercury,485.96,-3.04,89.85,2.22,-7.8,92.51,87.39,Planetocentric  +East  0 - 360,Europe,England,"Rupes, rupēs",RU,H-09,Approved,22-Nov-13,297,"English; ship used for an expedition to discover the Northwest Passage, 1825-1827.",,11/22/2013
788,Boccaccio,Boccaccio,Mercury,151.95,-80.99,336.99,-79.33,-82.65,347.64,326.34,Planetocentric  +East  0 - 360,Europe,Italy,"Crater, craters",AA,H-15,Approved,1976,59,Giovanni; Italian poet and novelist (1313-1375).,,3/7/2011
794,Boethius,Boethius,Mercury,114,-0.98,286.36,0.28,-2.24,287.62,285.1,Planetocentric  +East  0 - 360,Europe,Romania (Rumania),"Crater, craters",AA,H-07,Approved,1976,59,Anicius Manlius Severinus; Roman scholar (c. A.D. 470-524).,,10/7/2016
822,Borea,Borea,Mercury,0,75,0,75,75,0,0,Planetocentric  +East  0 - 360,Europe,Roman,Albedo Feature,AL,H-01,Approved,1976,60,"Albedo name for H-1, Borealis region.",,3/7/2011
823,Borealis Planitia,Borealis Planitia,Mercury,3450,67.3,32.6,86.9,29.5,134.6,225.4,Planetocentric  +East  0 - 360,Europe,Latin,"Planitia, planitiae",PL,H-01,Approved,1976,80,"""Northern plain""; from classical albedo name for quadrangle.",Boundary change approved 03/14/2017.,3/15/2017
838,Botticelli,Botticelli,Mercury,136.35,63.63,247.65,65.2,62.06,251.19,244.11,Planetocentric  +East  0 - 360,Europe,Italy,"Crater, craters",AA,H-03,Approved,1979,80,Sandro; Italian painter (1445-1510).,,3/7/2011
15389,Boznańska,Boznanska,Mercury,72,59.64,319.25,60.5,58.79,320.84,317.65,Planetocentric  +East  0 - 360,Europe,Poland,"Crater, craters",AA,H-02,Approved,25-Sep-15,368,Olga; Polish painter (1865-1940).,,10/7/2016
859,Brahms,Brahms,Mercury,100,58.32,182.64,59.44,57.19,184.78,180.5,Planetocentric  +East  0 - 360,Europe,Germany,"Crater, craters",AA,H-03,Approved,1979,59,Johannes; German composer and pianist (1833-1897).,,10/7/2016
860,Bramante,Bramante,Mercury,156,-47.23,298.45,-45.45,-48.99,301.05,295.84,Planetocentric  +East  0 - 360,Europe,Italy,"Crater, craters",AA,H-11,Approved,1976,59,Donato; Italian architect (1444-1514).,,10/7/2016
890,Brontë,Bronte,Mercury,68,38.39,232.94,39.19,37.59,233.97,231.92,Planetocentric  +East  0 - 360,Europe,England,"Crater, craters",AA,H-03,Approved,1976,59,"Charlotte (1816-1855), Emily (1818-1848), Anne (1820-1849); English novelists, and Branwell (1817-1848); author and painter.",,10/7/2016
15390,Brooks,Brooks,Mercury,34,-45.22,191.98,-44.83,-45.61,192.54,191.43,Planetocentric  +East  0 - 360,North America,United States,"Crater, craters",AA,H-12,Approved,25-Sep-15,59,Gwendolyn; American poet and novelist (1917-2000).,,10/7/2016
898,Bruegel,Bruegel,Mercury,72,49.73,250.54,50.58,48.87,251.87,249.22,Planetocentric  +East  0 - 360,Europe,Flemish,"Crater, craters",AA,H-03,Approved,1985,59,Pieter; Flemish painter (1525-1569).,,10/7/2016
899,Brunelleschi,Brunelleschi,Mercury,128.57,-8.94,337.49,-7.43,-10.45,339.02,335.96,Planetocentric  +East  0 - 360,Europe,Italy,"Crater, craters",AA,H-06,Approved,1976,59,Filippo; Florentine architect (1377-1446).,,3/7/2011
909,Budh Planitia,Budh Planitia,Mercury,816,19.52,209.54,28.42,10.47,219,200.35,Planetocentric  +East  0 - 360,Asia,India,"Planitia, planitiae",PL,H-08,Approved,1976,83,Hindu word for Mercury.,,10/7/2016
15433,Burke,Burke,Mercury,28.5,85.91,188.44,86.24,85.57,193.2,183.68,Planetocentric  +East  0 - 360,North America,United States,"Crater, craters",AA,H-01,Approved,4-Nov-15,379,Mary William Ethelbert Appleton “Billie”; American performing artist (1884-1970).,,11/4/2015
926,Burns,Burns,Mercury,43,54.1,242.63,54.58,53.62,243.44,241.81,Planetocentric  +East  0 - 360,Europe,Scotland,"Crater, craters",AA,H-03,Approved,1985,59,Robert; Scottish national poet (1759-1796).,,10/7/2016
944,Byron,Byron,Mercury,106.58,-8.44,327,-7.17,-9.7,328.28,325.72,Planetocentric  +East  0 - 360,Europe,England,"Crater, craters",AA,H-06,Approved,1976,59,G. G.; English poet (1788-1824).,,3/7/2011
956,Caduceata,Caduceata,Mercury,0,45,225,45,45,225,225,Planetocentric  +East  0 - 360,Europe,Roman,Albedo Feature,AL,H-03,Approved,1976,60,"Albedo name for H-3, Shakespeare region.",,3/7/2011
15111,Cahokia Vallis,Cahokia Vallis,Mercury,77,65.55,126.94,66.42,64.8,129.48,124.73,Planetocentric  +East  0 - 360,North America,United States,"Vallis, valles",VA,H-01,Approved,30-Apr-13,59,"Cahokia Mounds, ancient city in southern Illinois, USA.",,10/7/2016
15187,Calder,Calder,Mercury,24,3.51,12.75,3.78,3.25,13.03,12.46,Planetocentric  +East  0 - 360,North America,United States,"Crater, craters",AA,H-10,Approved,16-Dec-13,312,Alexander; American sculptor (1898-1976).,,10/7/2016
976,Callicrates,Callicrates,Mercury,68,-66.51,329.63,-65.71,-67.31,331.64,327.62,Planetocentric  +East  0 - 360,Europe,Greek,"Crater, craters",AA,H-15,Approved,1976,59,Greek architect (5th century B.C.).,,10/7/2016
978,Caloris Montes,Caloris Montes,Mercury,1023,31.46,185.85,48.13,14.48,188.98,170.22,Planetocentric  +East  0 - 360,Europe,Latin,"Mons, montes",MO,H-03,Approved,1976,80,"""Hot mountains""; surface temperature hottest near this position.",,10/7/2016
979,Caloris Planitia,Caloris Planitia,Mercury,1500,31.65,161.98,48.6,15.54,183.7,142.03,Planetocentric  +East  0 - 360,Europe,Latin,"Planitia, planitiae",PL,H-04,Approved,1976,80,"""Hot plain""; surface temperature hottest near this position.",,5/25/2016
14577,Calvino,Calvino,Mercury,67,-3.99,303.97,-3.2,-4.78,304.76,303.17,Planetocentric  +East  0 - 360,Europe,Italy,"Crater, craters",AA,H-06,Approved,9-Jul-09,87,Italo; Italian writer (1923-1985).,,10/7/2016
15129,Calypso Rupes,Calypso Rupes,Mercury,381,19.53,43.52,20.98,18.88,47.39,38.9,Planetocentric  +East  0 - 360,Europe,France,"Rupes, rupēs",RU,H-10,Approved,3-Jun-13,297,"French; originally commissioned in 1942 as a minesweeper, Calypso was purchased by Jacques-Yves Cousteau and used for oceanographic studies in 1950-1996.",,10/7/2016
994,Camões,Camoes,Mercury,70,-71.42,291.61,-70.6,-72.23,294.15,289.06,Planetocentric  +East  0 - 360,Europe,Portugal,"Crater, craters",AA,H-15,Approved,1976,59,Luiz (Vas) de; Portuguese poet (c. 1524-1580).,,10/7/2016
15188,Capote,Capote,Mercury,88,-21.1,72.41,-20.07,-22.13,73.46,71.36,Planetocentric  +East  0 - 360,North America,United States,"Crater, craters",AA,H-09,Approved,16-Dec-13,75,Truman; American author (1924-1984).,,10/7/2016
15112,Caral Vallis,Caral Vallis,Mercury,64,62.66,129.29,63.28,61.84,130.55,128.13,Planetocentric  +East  0 - 360,South and Central America,Peru,"Vallis, valles",VA,H-04,Approved,30-Apr-13,294,"Ancient city in the Supe Valley, Peru.",,10/7/2016
15175,Caravaggio,Caravaggio,Mercury,185,3.18,87.24,5.35,1,89.4,85.08,Planetocentric  +East  0 - 360,Europe,Italy,"Crater, craters",AA,H-09,Approved,22-Nov-13,59,Michelangelo Merisi; Italian painter (1571-1610).,,10/7/2016
1017,Carducci,Carducci,Mercury,108.19,-36.54,269.61,-35.3,-37.78,271.16,268.06,Planetocentric  +East  0 - 360,Europe,Italy,"Crater, craters",AA,H-12,Approved,1976,59,Giosue; Italian poet (1835-1907).,,3/7/2011
15130,Carnegie Rupes,Carnegie Rupes,Mercury,267,58.52,306.75,59.99,55.87,310.47,302.35,Planetocentric  +East  0 - 360,North America,United States,"Rupes, rupēs",RU,H-02,Approved,3-Jun-13,297,American; iron-free vessel used to conduct magnetic surveys from 1909 to 1928.,,10/7/2016
15321,Carolan,Carolan,Mercury,24.34,83.88,31.77,84.16,83.59,34.45,29.09,Planetocentric  +East  0 - 360,Europe,Ireland,"Crater, craters",AA,H-01,Approved,30-Apr-15,359,Turlough; Alternate spelling O’Carolan; Irish composer and performer (1670-1738).,,4/30/2015
15189,Caruso,Caruso,Mercury,31,-2.33,283.64,-1.97,-2.7,283.99,283.28,Planetocentric  +East  0 - 360,Europe,Italy,"Crater, craters",AA,H-07,Approved,16-Dec-13,75,Enrico; Italian singer (1873-1921).,,10/7/2016
15391,Castiglione,Castiglione,Mercury,80,-40.87,87.96,-39.93,-41.82,89.19,86.72,Planetocentric  +East  0 - 360,Europe,Italy,"Crater, craters",AA,H-14,Approved,25-Sep-15,369,Giuseppe; Italian painter in the court of the Emperor of China (1688-1766).,,10/7/2016
15559,Catuilla Planum,Catuilla Planum,Mercury,735,-8.78,114.22,-2.25,-14.32,123.38,106.28,Planetocentric  +East  0 - 360,South and Central America,Inca,"Planum, plana",PM,H-09,Approved,14-Mar-17,420,Inca/Quechua word for the planet Mercury.,,3/14/2017
15078,Catullus,Catullus,Mercury,100.2,21.9,292.45,23.07,20.72,293.69,291.21,Planetocentric  +East  0 - 360,Europe,Roman,"Crater, craters",AA,H-06,Approved,19-Dec-12,182,Gaius Valerius; Roman poet (c. 84-c. 54 B.C.).,,5/31/2017
1113,Cervantes,Cervantes,Mercury,213.16,-76.09,235.74,-73.58,-78.59,246.2,225.27,Planetocentric  +East  0 - 360,Europe,Spain,"Crater, craters",AA,H-15,Approved,1976,59,"Miguel de; Spanish novelist, playwright and poet (1547-1616).",,3/7/2011
1374,Cézanne,Cezanne,Mercury,67,-8.47,236.31,-7.63,-9.31,237.16,235.46,Planetocentric  +East  0 - 360,Europe,France,"Crater, craters",AA,H-07,Approved,1985,59,Paul; French painter (1839-1906).,,10/7/2016
1121,Chaikovskij,Chaikovskij,Mercury,171,7.86,309.07,9.87,5.85,311.1,307.05,Planetocentric  +East  0 - 360,Europe,Russia,"Crater, craters",AA,H-06,Approved,1976,59,P. I.; Russian composer (1840-1893).,,10/7/2016
1140,Chao Meng-Fu,Chao Meng Fu,Mercury,140.73,-88.42,203.64,-86.67,-89.52,360,0,Planetocentric  +East  0 - 360,Asia,China,"Crater, craters",AA,H-15,Approved,1976,59,Chinese painter and calligrapher (1254-1322).,,10/21/2013
1171,Chekhov,Chekhov,Mercury,194,-36.2,298.77,-33.92,-38.47,301.59,295.95,Planetocentric  +East  0 - 360,Europe,Russia,"Crater, craters",AA,H-11,Approved,1976,59,Anton; Russian playwright and writer (1860-1904).,,10/7/2016
15033,Chesterton,Chesterton,Mercury,37.23,88.51,233.1,88.95,88.07,250.09,215.79,Planetocentric  +East  0 - 360,Europe,England,"Crater, craters",AA,H-01,Approved,17-Sep-12,75,Gilbert Keith; English author (1874-1936).,,9/17/2012
1178,Chiang K'ui,Chiang K ui,Mercury,41,14.71,257.2,15.19,14.22,257.7,256.7,Planetocentric  +East  0 - 360,Asia,China,"Crater, craters",AA,H-07,Approved,1976,80,Chinese composer (12th century).,,10/7/2016
1213,Chŏng Ch'ŏl,Chong Ch ol,Mercury,143,46.87,242.69,48.36,45.37,244.99,240.39,Planetocentric  +East  0 - 360,Asia,Korea,"Crater, craters",AA,H-03,Approved,1979,80,Korean poet (1536-1593).,,10/7/2016
1197,Chopin,Chopin,Mercury,131,-65.45,236.6,-63.93,-66.96,240.26,232.94,Planetocentric  +East  0 - 360,Europe,Poland,"Crater, craters",AA,H-15,Approved,1976,59,Frederic; Polish-born French composer and pianist (1810-1849).,,10/7/2016
1208,Chu Ta,Chu Ta,Mercury,100,2.04,254.34,3.22,0.87,255.52,253.16,Planetocentric  +East  0 - 360,Asia,China,"Crater, craters",AA,H-07,Approved,1976,59,Chinese painter (c. 1625-1705).,,10/7/2016
1266,Coleridge,Coleridge,Mercury,112,-55.67,293.4,-54.35,-56.97,295.71,291.09,Planetocentric  +East  0 - 360,Europe,England,"Crater, craters",AA,H-11,Approved,1976,59,Samuel Taylor; English poet (1772-1834).,,10/7/2016
14649,Copland,Copland,Mercury,208,37.63,72.99,40.03,35.2,75.91,70.06,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,H-05,Approved,3-Mar-10,75,Aaron; American composer and pianist (1900-1990).,,10/7/2016
1299,Copley,Copley,Mercury,34,-38.63,273.99,-38.24,-39.02,274.49,273.49,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,H-11,Approved,1976,59,John Singleton; American painter (1738-1815).,,10/7/2016
1324,Couperin,Couperin,Mercury,80,29.74,208.06,30.67,28.81,209.23,206.88,Planetocentric  +East  0 - 360,Europe,France,"Crater, craters",AA,H-03,Approved,1979,59,Francois; French composer (1688-1733).,,10/7/2016
14393,Cunningham,Cunningham,Mercury,37,30.41,157.07,30.83,29.99,157.56,156.59,Planetocentric  +East  0 - 360,North America,American,"Crater, craters",AA,H-04,Approved,8-Apr-08,75,Imogen; American photographer (1883-1976).,,10/7/2016
